201,2021081201025742,SHEL,45,38,100,581,58100.00
202,2021081203070350,SAPDBL,38,21,18,500,9000.00
203,2021081204058052,EIC,28,1,100,823,82300.00
204,2021081201025745,PCBL,41,58,100,515,51500.00
205,2021081203070380,JBBL,53,51,150,576,86400.00
206,2021081203070379,JBBL,53,47,100,576,57600.00
207,2021081203070378,PFL,6,28,100,818,81800.00
208,2021081203070377,FMDBL,26,26,222,1102,244644.00
209,2021081203070376,FMDBL,42,26,278,1102.3,306439.40
210,2021081203070375,NIFRA,51,52,200,475.3,95060.00
211,2021081203070374,NIFRA,49,52,95,475.3,45153.50
212,2021081203070373,NIFRA,41,52,108,475.3,51332.40
213,2021081203070372,NIFRA,50,52,30,475.3,14259.00
214,2021081203070371,NIFRA,57,52,60,475.3,28518.00
215,2021081203070370,NIFRA,58,52,200,475.3,95060.00
216,2021081203070369,NIFRA,38,52,140,475.3,66542.00
217,2021081203070368,NIFRA,25,52,23,475.3,10931.90
218,2021081203070367,NIFRA,58,52,50,475.3,23765.00
219,2021081203070366,NIFRA,14,52,100,475.3,47530.00
220,2021081203070365,NIFRA,22,52,50,475.4,23770.00
221,2021081203070364,NIFRA,42,52,200,475.4,95080.00
222,2021081203070363,NIFRA,57,52,500,475.4,237700.00
223,2021081203070362,NIFRA,58,52,30,475.4,14262.00
224,2021081203070361,NIFRA,50,52,300,475.4,142620.00
225,2021081203070360,NIFRA,58,52,96,475.4,45638.40
226,2021081203070359,NIFRA,59,52,50,475.5,23775.00
227,2021081203070358,NIFRA,58,52,50,475.5,23775.00
228,2021081203070357,NIFRA,49,52,50,475.5,23775.00
229,2021081203070356,NIFRA,57,52,246,475.5,116973.00
230,2021081204058051,OHL,55,57,50,630,31500.00
231,2021081204058050,GLH,54,18,10,620,6200.00
232,2021081201025744,PRVU,57,28,250,494.5,123625.00
233,2021081203070355,HIDCL,48,57,400,498.9,199560.00
234,2021081204058049,SSHL,14,34,230,480.2,110446.00
235,2021081201025743,NABIL,34,46,300,1519,455700.00
236,2021081204058032,NIBLPF,40,17,5000,19.05,95250.00
237,2021081203070349,SIFC,59,51,20,660,13200.00
238,2021081203070348,SIFC,59,45,30,660,19800.00
239,2021081204058031,AHPC,57,35,99,628.1,62181.90
240,2021081204058030,AHPC,58,35,104,629,65416.00
241,2021081204058029,AHPC,50,35,300,629,188700.00
242,2021081204058028,AHPC,54,35,150,629,94350.00
243,2021081204058027,AHPC,16,35,347,629,218263.00
244,2021081203070347,SFCL,57,29,90,649,58410.00
245,2021081203070346,SFCL,21,29,10,649,6490.00
246,2021081203070345,NIFRA,58,21,40,475.9,19036.00
247,2021081203070344,NIFRA,58,28,60,475.8,28548.00
248,2021081201025741,SHEL,45,58,10,581,5810.00
249,2021081203070343,NIFRA,58,25,50,475.8,23790.00
250,2021081201025740,PCBL,58,58,10,515,5150.00
251,2021081203070342,SADBL,59,58,52,544,28288.00
252,2021081201025739,PCBL,58,34,30,515,15450.00
253,2021081201025738,PCBL,58,41,10,515,5150.00
254,2021081201025737,LBL,28,49,330,411.5,135795.00
255,2021081203070341,NMFBS,49,33,10,3698,36980.00
256,2021081204058026,DHPL,6,28,300,383,114900.00
257,2021081203070340,SAPDBL,38,49,30,499.8,14994.00
258,2021081201025736,LBL,45,49,85,411.6,34986.00
259,2021081203070339,HIDCL,48,47,50,498.9,24945.00
260,2021081203070338,HIDCL,48,14,20,498.9,9978.00
261,2021081204058025,HDHPC,1,8,297,397,117909.00
262,2021081204058024,HDHPC,1,42,36,397,14292.00
263,2021081204058023,HDHPC,1,6,167,397,66299.00
264,2021081201025735,MBL,34,45,143,443,63349.00
265,2021081204058022,CHL,22,6,50,654,32700.00
266,2021081203070337,JFL,22,41,10,679,6790.00
267,2021081203070336,NIFRA,57,54,60,475.5,28530.00
268,2021081203070335,RLFL,51,6,200,675,135000.00
269,2021081203070334,HIDCL,48,3,200,498.9,99780.00
270,2021081203070333,NRIC,57,7,30,1622,48660.00
271,2021081201025734,GBIME,19,38,500,484,242000.00
272,2021081201025733,SHIVM,49,39,100,1617,161700.00
273,2021081203070332,DDBL,59,43,10,1816,18160.00
274,2021081204058021,AKJCL,46,38,100,401,40100.00
275,2021081204058020,MHNL,50,35,60,682,40920.00
276,2021081204058019,MHNL,50,19,40,681.9,27276.00
277,2021081204058018,MHNL,50,4,100,681.5,68150.00
278,2021081203070331,CBBL,56,17,20,1901.2,38024.00
279,2021081204058017,UPPER,17,42,10,874,8740.00
280,2021081203070330,SAPDBL,17,21,127,500,63500.00
281,2021081204058016,DHPL,32,28,10,383,3830.00
282,2021081204058015,DHPL,22,28,100,383,38300.00
283,2021081204058014,DHPL,42,28,500,383,191500.00
284,2021081204058013,DHPL,59,28,300,383,114900.00
285,2021081204058012,DHPL,38,28,100,383,38300.00
286,2021081204058011,DHPL,49,28,100,383,38300.00
287,2021081204058010,DHPL,58,28,50,383,19150.00
288,2021081204057993,NGPL,38,38,1000,1350,1350000.00
289,2021081204057992,NGPL,38,42,500,1350,675000.00
290,2021081204057991,NGPL,38,35,61,1350,82350.00
291,2021081204057990,NGPL,38,17,200,1350,270000.00
292,2021081204057989,NGPL,38,49,12,1350,16200.00
293,2021081204057988,NGPL,38,53,1100,1350,1485000.00
294,2021081204057987,NGPL,38,38,100,1350,135000.00
295,2021081204057986,NGPL,38,45,100,1350,135000.00
296,2021081204057985,NGPL,38,41,12,1350,16200.00
297,2021081204057984,NGPL,38,3,30,1350,40500.00
298,2021081204057983,NGPL,38,35,200,1350,270000.00
299,2021081204057982,NGPL,38,46,10,1350,13500.00
300,2021081203070316,SLBBL,39,38,10,1534,15340.00
301,2021081204057981,NGPL,38,42,12,1350,16200.00
302,2021081204057980,NGPL,38,25,200,1350,270000.00
303,2021081204057979,NGPL,38,14,200,1350,270000.00
304,2021081204057978,NGPL,38,43,50,1349,67450.00
305,2021081204057977,NGPL,38,14,1000,1348,1348000.00
306,2021081204057976,NGPL,38,17,94,1348,126712.00
307,2021081203070315,MDB,43,16,135,765,103275.00
308,2021081203070314,MDB,43,10,177,765,135405.00
309,2021081203070313,MDB,43,1,100,764,76400.00
310,2021081204058009,DHPL,50,28,100,383,38300.00
311,2021081203070329,HIDCL,48,28,500,498.9,249450.00
312,2021081204058008,DHPL,38,28,192,383.1,73555.20
313,2021081204058007,DHPL,47,28,50,383.2,19160.00
314,2021081203070328,KMCDB,25,14,10,1528,15280.00
315,2021081203070327,KMCDB,25,33,50,1520,76000.00
316,2021081204058006,LEC,45,53,40,504,20160.00
317,2021081203070326,NLIC,51,42,28,1966.1,55050.80
318,2021081203070325,NLIC,1,42,18,1967,35406.00
319,2021081203070324,HIDCL,48,48,100,498.9,49890.00
320,2021081203070323,NRIC,57,55,10,1622,16220.00
321,2021081203070322,CHDC,5,37,50,1045.2,52260.00
322,2021081203070321,CHDC,48,37,250,1045.2,261300.00
323,2021081204058005,KPCL,46,45,50,840,42000.00
324,2021081204058004,OHL,45,57,50,630,31500.00
325,2021081204058003,UMHL,57,25,25,536,13400.00
326,2021081204058002,UMHL,57,38,75,535,40125.00
327,2021081201025732,SHEL,45,57,110,581,63910.00
328,2021081203070320,GRDBL,57,37,10,502,5020.00
329,2021081201025731,SHEL,38,57,40,582,23280.00
330,2021081201025730,SHIVM,49,34,20,1617,32340.00
331,2021081201025729,PCBL,51,8,81,515,41715.00
332,2021081201025728,NICA,32,34,50,1034,51700.00
333,2021081203070319,FMDBL,51,28,10,1104,11040.00
334,2021081203070318,CORBL,56,34,100,1013,101300.00
335,2021081204058001,RHPL,54,58,50,535,26750.00
336,2021081204058000,UPPER,4,42,42,874,36708.00
337,2021081204057999,UPPER,4,38,200,874,174800.00
338,2021081204057998,UPPER,4,34,120,873.2,104784.00
339,2021081204057997,UPPER,4,41,60,873.1,52386.00
340,2021081204057996,UPPER,4,16,20,873.1,17462.00
341,2021081203070317,HIDCL,48,56,340,498.9,169626.00
342,2021081204057995,UPPER,4,8,58,873,50634.00
343,2021081204057994,NGPL,38,26,119,1350,160650.00
344,2021081204057975,UPCL,16,58,50,539,26950.00
345,2021081204057974,LGIL,3,35,100,915,91500.00
346,2021081204057973,RADHI,41,58,50,950,47500.00
347,2021081204057972,RHPC,3,58,400,860,344000.00
348,2021081204057971,HDHPC,34,58,41,396,16236.00
349,2021081204057970,HDHPC,22,58,100,396,39600.00
350,2021081204057969,HDHPC,55,58,109,396,43164.00
351,2021081204057968,HDHPC,53,58,50,396.1,19805.00
352,2021081204057967,HDHPC,42,58,200,396.4,79280.00
353,2021081201025727,LBL,45,41,15,411.6,6174.00
354,2021081204057966,NHPC,58,16,20,410,8200.00
355,2021081204057965,UPPER,49,29,50,872,43600.00
356,2021081203070312,SADBL,59,58,50,544,27200.00
357,2021081204057964,UPPER,25,29,40,872.1,34884.00
358,2021081201025726,MBL,58,16,1000,443,443000.00
359,2021081204057963,UPPER,1,29,30,872.4,26172.00
360,2021081204057962,UPPER,22,29,500,873,436500.00
361,2021081204057961,UPPER,50,29,100,873,87300.00
362,2021081204057960,UPPER,7,29,200,873,174600.00
363,2021081204057959,UPPER,46,29,80,873,69840.00
364,2021081203070311,ILBS,4,49,20,1898,37960.00
365,2021081203070310,EDBL,8,47,40,1118.1,44724.00
366,2021081201025725,MEGA,36,42,200,391.5,78300.00
367,2021081204057958,SLCF,1,58,500,10.4,5200.00
368,2021081204057957,SLCF,1,7,200,10.4,2080.00
369,2021081204057956,SLCF,1,8,200,10.4,2080.00
370,2021081203070309,HIDCL,45,42,50,499,24950.00
371,2021081204057955,API,26,7,100,625,62500.00
372,2021081204057954,NGPL,7,17,406,1348,547288.00
373,2021081204057953,NGPL,7,48,12,1346,16152.00
374,2021081204057952,NGPL,7,26,400,1345.9,538360.00
375,2021081204057951,NGPL,7,10,500,1345.4,672700.00
376,2021081204057950,NGPL,7,25,400,1345,538000.00
377,2021081204057949,NGPL,7,29,10,1345,13450.00
378,2021081204057948,NGPL,7,35,12,1345,16140.00
379,2021081204057947,NGPL,7,7,12,1345,16140.00
380,2021081204057946,NGPL,7,38,138,1344,185472.00
381,2021081204057945,NGPL,7,49,12,1344,16128.00
382,2021081204057944,NGPL,7,28,500,1340,670000.00
383,2021081201025724,CBL,48,3,170,294.1,49997.00
384,2021081204057943,NGPL,7,17,200,1340,268000.00
385,2021081203070308,CBBL,58,51,10,1902,19020.00
386,2021081201025723,CBL,58,3,30,294.2,8826.00
387,2021081204057942,NGPL,7,22,12,1340,16080.00
388,2021081204057941,NGPL,7,45,200,1340,268000.00
389,2021081204057940,NGPL,7,6,450,1340,603000.00
390,2021081204057939,NGPL,7,58,12,1340,16080.00
391,2021081204057938,NGPL,7,3,600,1340,804000.00
392,2021081204057937,NGPL,7,26,250,1339,334750.00
393,2021081204057936,NGPL,7,42,236,1339,316004.00
394,2021081204057935,NGPL,7,38,138,1333,183954.00
395,2021081204057934,NGPL,7,59,500,1330,665000.00
396,2021081203070307,GUFL,4,38,100,1194,119400.00
397,2021081201025722,CZBIL,16,50,15,416,6240.00
398,2021081201025721,CZBIL,21,50,100,416,41600.00
399,2021081203070306,NLICL,44,50,10,1252,12520.00
400,2021081201025720,CZBIL,19,50,226,416,94016.00
401,2021081203070305,HIDCL,48,28,150,498.9,74835.00
402,2021081204057933,NHDL,56,8,20,785,15700.00
403,2021081203070304,JBBL,57,28,100,575,57500.00
404,2021081204057932,NHDL,34,8,10,788,7880.00
405,2021081203070303,JBBL,42,28,120,575,69000.00
406,2021081203070302,JBBL,48,28,180,575,103500.00
407,2021081203070301,JBBL,57,28,50,575.2,28760.00
408,2021081203070300,JBBL,47,28,50,575.3,28765.00
409,2021081203070299,LBBL,28,22,10,684,6840.00
410,2021081201025719,SANIMA,17,34,30,547.6,16428.00
411,2021081201025718,CCBL,35,42,11,291,3201.00
412,2021081201025717,CCBL,35,48,89,291,25899.00
413,2021081203070298,FOWAD,25,49,27,3004.9,81132.30
414,2021081203070297,FOWAD,25,7,11,3004.9,33053.90
415,2021081203070296,FOWAD,25,42,100,3004,300400.00
416,2021081203070295,FOWAD,25,20,42,3004,126168.00
417,2021081203070294,FOWAD,25,52,20,3004,60080.00
418,2021081203070293,FOWAD,25,44,100,3000,300000.00
419,2021081203070292,FOWAD,25,49,53,3000,159000.00
420,2021081203070291,FOWAD,25,56,125,2998,374750.00
421,2021081203070290,FOWAD,25,35,22,2990,65780.00
422,2021081203070289,GFCL,25,25,100,825,82500.00
423,2021081204057931,HGI,25,14,85,898,76330.00
424,2021081204057930,SSHL,14,47,1970,480.2,945994.00
425,2021081204057929,SSHL,6,47,500,481,240500.00
426,2021081204057928,SSHL,6,47,200,481,96200.00
427,2021081204057927,SSHL,1,47,100,481,48100.00
428,2021081204057926,SSHL,26,47,200,481,96200.00
429,2021081204057925,SSHL,49,47,30,482,14460.00
430,2021081204057924,UPPER,46,55,10,873,8730.00
431,2021081204057923,RHPL,45,58,50,535,26750.00
432,2021081203070288,SLBS,57,42,50,1810,90500.00
433,2021081203070287,GBBL,42,48,22,651,14322.00
434,2021081204057922,UNHPL,42,14,80,518.9,41512.00
435,2021081204057921,RRHP,57,39,283,650,183950.00
436,2021081204057920,TRH,57,57,10,441,4410.00
437,2021081204057919,TRH,57,22,40,440,17600.00
438,2021081201025716,CZBIL,57,57,30,416.1,12483.00
439,2021081204057918,NGPL,52,38,312,1333,415896.00
440,2021081204057917,NIBLPF,34,17,100,19.05,1905.00
441,2021081201025715,GBIME,52,38,100,484,48400.00
442,2021081203070286,CORBL,56,58,100,1013,101300.00
443,2021081203070285,HIDCL,48,54,100,498.9,49890.00
444,2021081204057916,AHPC,39,22,500,629.9,314950.00
445,2021081204057915,UPPER,46,38,10,873,8730.00
446,2021081204057914,UPPER,49,38,290,873,253170.00
447,2021081204057913,SSHL,49,38,370,482,178340.00
448,2021081204057912,SSHL,58,38,50,482,24100.00
449,2021081204057911,SSHL,59,38,10,483,4830.00
450,2021081204057910,SSHL,16,38,90,483,43470.00
451,2021081203070284,GBBL,34,8,800,650.3,520240.00
452,2021081203070283,HIDCL,48,19,80,498.9,39912.00
453,2021081204057909,RHPL,16,58,500,535,267500.00
454,2021081201025714,CZBIL,19,35,100,416,41600.00
455,2021081204057908,RBCL,16,35,10,20770,207700.00
456,2021081204057896,DHPL,39,45,100,384,38400.00
457,2021081201025706,SHIVM,50,36,55,1619,89045.00
458,2021081201025705,SHIVM,50,34,10,1619,16190.00
459,2021081201025704,CBL,38,43,124,295,36580.00
460,2021081201025703,CBL,38,52,20,295,5900.00
461,2021081201025702,CBL,38,52,100,295,29500.00
462,2021081201025701,CBL,38,49,100,294.9,29490.00
463,2021081201025700,CBL,38,54,100,294.6,29460.00
464,2021081201025699,CBL,38,38,10,294.6,2946.00
465,2021081201025698,CBL,38,25,46,294.6,13551.60
466,2021081201025697,SHIVM,38,34,10,1619,16190.00
467,2021081203070269,CHDC,48,38,10,1045.2,10452.00
468,2021081201025696,SHIVM,38,57,20,1618,32360.00
469,2021081204057895,AKPL,50,4,10,689,6890.00
